date,state,fips,cases,deaths
8/20/2021,Guam,66,10267,145
8/20/2021,Hawaii,15,52401,559
8/20/2021,Idaho,16,213024,2284
8/20/2021,Illinois,17,1486875,26223
8/20/2021,Indiana,18,820507,14228
8/20/2021,Iowa,19,392970,6226
8/20/2021,Kansas,20,357195,5520
8/20/2021,Kentucky,21,536091,7572
8/20/2021,Louisiana,22,649915,11918
8/20/2021,Maine,23,73454,922
8/20/2021,Maryland,24,485068,9922
8/20/2021,Massachusetts,25,743735,18175
8/20/2021,Michigan,26,1038980,21384
8/20/2021,Minnesota,27,633649,7853
8/20/2021,Mississippi,28,406249,7991
8/20/2021,Missouri,29,750664,10855
8/20/2021,Montana,30,122430,1756
8/20/2021,Nebraska,31,236755,2569
8/20/2021,Nevada,32,378700,6280
8/20/2021,New Hampshire,33,104571,1397
8/20/2021,New Jersey,34,1070698,26739
8/20/2021,New Mexico,35,223796,4474
8/20/2021,New York,36,2224579,53564
8/20/2021,North Carolina,37,1146288,14072
8/20/2021,North Dakota,38,114512,1581
8/20/2021,Northern Mariana Islands,69,224,2
8/20/2021,Ohio,39,1175340,20689
8/20/2021,Oklahoma,40,524376,7676
8/20/2021,Oregon,41,252977,3033
8/20/2021,Pennsylvania,42,1267612,28059
8/20/2021,Puerto Rico,72,194818,2715
8/20/2021,Rhode Island,44,159710,2753
8/20/2021,South Carolina,45,681659,10213
8/20/2021,South Dakota,46,128295,2057
8/20/2021,Tennessee,47,960942,13041
8/20/2021,Texas,48,3433517,55229
8/20/2021,Utah,49,451732,2572
8/20/2021,Vermont,50,26778,270
8/20/2021,Virgin Islands,78,5432,44
8/20/2021,Virginia,51,734079,11647
8/20/2021,Washington,53,530094,6401
8/20/2021,West Virginia,54,177533,3008
8/20/2021,Wisconsin,55,714792,8368
8/20/2021,Wyoming,56,70671,809
8/21/2021,Alabama,1,659750,12000
8/21/2021,Alaska,2,82469,397
8/21/2021,Arizona,4,982775,18597
8/21/2021,Arkansas,5,434027,6645
8/21/2021,California,6,4316350,65082
8/21/2021,Colorado,8,602238,7231
8/21/2021,Connecticut,9,365856,8337
8/21/2021,Delaware,10,116461,1854
8/21/2021,District of Columbia,11,53342,1155
8/21/2021,Florida,12,3040590,42252
8/21/2021,Georgia,13,1277998,21478
8/21/2021,Guam,66,10312,145
8/21/2021,Hawaii,15,53153,560
8/21/2021,Idaho,16,213024,2284
8/21/2021,Illinois,17,1486875,26223
8/21/2021,Indiana,18,820507,14228
8/21/2021,Iowa,19,395167,6226
8/21/2021,Kansas,20,357214,5520
8/21/2021,Kentucky,21,536120,7572
8/21/2021,Louisiana,22,649915,11918
8/21/2021,Maine,23,73659,924
8/21/2021,Maryland,24,486200,9938
8/21/2021,Massachusetts,25,743735,18175
8/21/2021,Michigan,26,1038980,21384
8/21/2021,Minnesota,27,633649,7853
8/21/2021,Mississippi,28,406249,7991
8/21/2021,Missouri,29,752688,10877
8/21/2021,Montana,30,122430,1756
8/21/2021,Nebraska,31,236755,2569
8/21/2021,Nevada,32,378700,6280
8/21/2021,New Hampshire,33,104571,1397
8/21/2021,New Jersey,34,1072856,26750
8/21/2021,New Mexico,35,223796,4474
8/21/2021,New York,36,2230754,53601
8/21/2021,North Carolina,37,1146395,14072
8/21/2021,North Dakota,38,114721,1582
8/21/2021,Northern Mariana Islands,69,224,2
8/21/2021,Ohio,39,1178792,20689
8/21/2021,Oklahoma,40,524376,7676
8/21/2021,Oregon,41,252977,3033
8/21/2021,Pennsylvania,42,1270001,28075
8/21/2021,Puerto Rico,72,196743,2725
8/21/2021,Rhode Island,44,159710,2753
8/21/2021,South Carolina,45,681659,10213
8/21/2021,South Dakota,46,128295,2057
8/21/2021,Tennessee,47,961018,13041
8/21/2021,Texas,48,3451738,55390
8/21/2021,Utah,49,451732,2572
8/21/2021,Vermont,50,26778,270
8/21/2021,Virgin Islands,78,5432,44
8/21/2021,Virginia,51,734079,11647
8/21/2021,Washington,53,530203,6401
8/21/2021,West Virginia,54,177533,3008
8/21/2021,Wisconsin,55,714792,8368
8/21/2021,Wyoming,56,70671,809
8/22/2021,Alabama,1,663065,12000
8/22/2021,Alaska,2,82469,397
8/22/2021,Arizona,4,986082,18600
8/22/2021,Arkansas,5,435256,6674
8/22/2021,California,6,4328308,65127
8/22/2021,Colorado,8,603220,7234
8/22/2021,Connecticut,9,365856,8337
8/22/2021,Delaware,10,116771,1854
8/22/2021,District of Columbia,11,53342,1155
8/22/2021,Florida,12,3040590,42252
8/22/2021,Georgia,13,1277998,21478
8/22/2021,Guam,66,10312,145
8/22/2021,Hawaii,15,54038,561
8/22/2021,Idaho,16,213024,2284
8/22/2021,Illinois,17,1486875,26223
8/22/2021,Indiana,18,820507,14228
8/22/2021,Iowa,19,395167,6226
8/22/2021,Kansas,20,357266,5520
8/22/2021,Kentucky,21,536517,7572
8/22/2021,Louisiana,22,649915,11918
8/22/2021,Maine,23,73659,924
8/22/2021,Maryland,24,487190,9943
8/22/2021,Massachusetts,25,743735,18175
8/22/2021,Michigan,26,1039017,21384
8/22/2021,Minnesota,27,633649,7853
8/22/2021,Mississippi,28,406249,7991
8/22/2021,Missouri,29,754268,10880
8/22/2021,Montana,30,122430,1756
8/22/2021,Nebraska,31,236755,2569
8/22/2021,Nevada,32,378700,6280
8/22/2021,New Hampshire,33,104571,1397
8/22/2021,New Jersey,34,1074306,26752
8/22/2021,New Mexico,35,223796,4474
8/22/2021,New York,36,2235347,53620
8/22/2021,North Carolina,37,1146395,14072
8/22/2021,North Dakota,38,114837,1582
8/22/2021,Northern Mariana Islands,69,224,2
8/22/2021,Ohio,39,1180986,20689
8/22/2021,Oklahoma,40,524376,7676
8/22/2021,Oregon,41,252977,3033
8/22/2021,Pennsylvania,42,1271900,28076
8/22/2021,Puerto Rico,72,197597,2738
8/22/2021,Rhode Island,44,159710,2753
8/22/2021,South Carolina,45,681659,10213
8/22/2021,South Dakota,46,128295,2057
8/22/2021,Tennessee,47,961129,13041
8/22/2021,Texas,48,3455618,55450
8/22/2021,Utah,49,451732,2572
8/22/2021,Vermont,50,27050,270
8/22/2021,Virgin Islands,78,5594,45
8/22/2021,Virginia,51,734079,11647
8/22/2021,Washington,53,530203,6401
8/22/2021,West Virginia,54,177533,3008
8/22/2021,Wisconsin,55,714792,8368
8/22/2021,Wyoming,56,70671,809
8/23/2021,Alabama,1,665653,12000
8/23/2021,Alaska,2,83581,397
8/23/2021,Arizona,4,988714,18600
8/23/2021,Arkansas,5,436242,6704
8/23/2021,California,6,4341369,65160
8/23/2021,Colorado,8,606517,7246
8/23/2021,Connecticut,9,367410,8335
8/23/2021,Delaware,10,117051,1854
8/23/2021,District of Columbia,11,53898,1155
8/23/2021,Florida,12,3082733,42716
8/23/2021,Georgia,13,1298893,21543
8/23/2021,Guam,66,10455,146
8/23/2021,Hawaii,15,54608,561
8/23/2021,Idaho,16,214123,2302
8/23/2021,Illinois,17,1495978,26275
8/23/2021,Indiana,18,828906,14263
8/23/2021,Iowa,19,395167,6226
8/23/2021,Kansas,20,359987,5522
8/23/2021,Kentucky,21,544574,7606
8/23/2021,Louisiana,22,660804,11977
8/23/2021,Maine,23,73659,924
8/23/2021,Maryland,24,488115,9948
8/23/2021,Massachusetts,25,747153,18179
8/23/2021,Michigan,26,1043294,21396
8/23/2021,Minnesota,27,635315,7860
8/23/2021,Mississippi,28,413498,8047
8/23/2021,Missouri,29,756277,10885
8/23/2021,Montana,30,123075,1760
8/23/2021,Nebraska,31,238305,2571
8/23/2021,Nevada,32,381766,6306
8/23/2021,New Hampshire,33,105302,1402
8/23/2021,New Jersey,34,1075930,26755
8/23/2021,New Mexico,35,225994,4483
8/23/2021,New York,36,2239183,53646
8/23/2021,North Carolina,37,1162214,14133
8/23/2021,North Dakota,38,114946,1582
8/23/2021,Northern Mariana Islands,69,226,2
8/23/2021,Ohio,39,1183761,20689
8/23/2021,Oklahoma,40,530594,7676
8/23/2021,Oregon,41,257644,3056
8/23/2021,Pennsylvania,42,1274337,28076
8/23/2021,Puerto Rico,72,198374,2742
8/23/2021,Rhode Island,44,160329,2757
8/23/2021,South Carolina,45,695489,10314
8/23/2021,South Dakota,46,128626,2057
8/23/2021,Tennessee,47,980507,13102
8/23/2021,Texas,48,3466970,55509
8/23/2021,Utah,49,454450,2584
8/23/2021,Vermont,50,27132,270
8/23/2021,Virgin Islands,78,5605,45
8/23/2021,Virginia,51,741160,11675
8/23/2021,Washington,53,538206,6427
8/23/2021,West Virginia,54,180019,3016
8/23/2021,Wisconsin,55,718074,8373
8/23/2021,Wyoming,56,71562,809
8/24/2021,Alabama,1,665653,12000
8/24/2021,Alaska,2,84174,410
8/24/2021,Arizona,4,991309,18638
8/24/2021,Arkansas,5,438465,6749
8/24/2021,California,6,4352491,65228
8/24/2021,Colorado,8,607502,7249
8/24/2021,Connecticut,9,368481,8335
8/24/2021,Delaware,10,117246,1857
8/24/2021,District of Columbia,11,54031,1155
8/24/2021,Florida,12,3103941,42722
8/24/2021,Georgia,13,1307900,21588
8/24/2021,Guam,66,10581,146
8/24/2021,Hawaii,15,55165,562
8/24/2021,Idaho,16,215127,2309
8/24/2021,Illinois,17,1498948,26291
8/24/2021,Indiana,18,832366,14320
8/24/2021,Iowa,19,397522,6226
8/24/2021,Kansas,20,360088,5525
8/24/2021,Kentucky,21,549300,7633
8/24/2021,Louisiana,22,664618,12116
8/24/2021,Maine,23,74022,924
8/24/2021,Maryland,24,488962,9956
8/24/2021,Massachusetts,25,748753,18195
8/24/2021,Michigan,26,1043395,21397
8/24/2021,Minnesota,27,639152,7868
8/24/2021,Mississippi,28,416789,8158
8/24/2021,Missouri,29,758724,11042
8/24/2021,Montana,30,123788,1768
8/24/2021,Nebraska,31,239102,2575
8/24/2021,Nevada,32,382773,6352
8/24/2021,New Hampshire,33,105589,1405
8/24/2021,New Jersey,34,1077787,26775
8/24/2021,New Mexico,35,226868,4485
8/24/2021,New York,36,2242677,53662
8/24/2021,North Carolina,37,1168443,14168
8/24/2021,North Dakota,38,115343,1584
8/24/2021,Northern Mariana Islands,69,226,2
8/24/2021,Ohio,39,1187878,20729
8/24/2021,Oklahoma,40,532388,7676
8/24/2021,Oregon,41,260425,3085
8/24/2021,Pennsylvania,42,1277105,28098
8/24/2021,Puerto Rico,72,198602,2758
8/24/2021,Rhode Island,44,160565,2759
8/24/2021,South Carolina,45,699197,10324
8/24/2021,South Dakota,46,129411,2057
8/24/2021,Tennessee,47,985126,13132
8/24/2021,Texas,48,3488035,55719
8/24/2021,Utah,49,455591,2593
8/24/2021,Vermont,50,27237,270
8/24/2021,Virgin Islands,78,5684,56
8/24/2021,Virginia,51,744187,11693
8/24/2021,Washington,53,541672,6475
8/24/2021,West Virginia,54,180804,3017
8/24/2021,Wisconsin,55,720674,8406
8/24/2021,Wyoming,56,72069,835
8/25/2021,Alabama,1,665653,12000
8/25/2021,Alaska,2,84794,421
8/25/2021,Arizona,4,991309,18638
8/25/2021,Arkansas,5,441246,6774
8/25/2021,California,6,4365584,65368
8/25/2021,Colorado,8,609125,7256
8/25/2021,Connecticut,9,369132,8335
8/25/2021,Delaware,10,117587,1869
8/25/2021,District of Columbia,11,54156,1155
8/25/2021,Florida,12,3130144,42731
8/25/2021,Georgia,13,1318192,21676
8/25/2021,Guam,66,10728,146
8/25/2021,Hawaii,15,55668,570
8/25/2021,Idaho,16,216148,2317
8/25/2021,Illinois,17,1503473,26335
8/25/2021,Indiana,18,837326,14340
8/25/2021,Iowa,19,400082,6268
8/25/2021,Kansas,20,363530,5561
8/25/2021,Kentucky,21,554381,7698
8/25/2021,Louisiana,22,671237,12226
8/25/2021,Maine,23,74309,926
8/25/2021,Maryland,24,490152,9967
8/25/2021,Massachusetts,25,750248,18199
8/25/2021,Michigan,26,1048397,21436
8/25/2021,Minnesota,27,640552,7875
8/25/2021,Mississippi,28,420174,8180
8/25/2021,Missouri,29,761494,11066
8/25/2021,Montana,30,124392,1773
8/25/2021,Nebraska,31,240028,2579
8/25/2021,Nevada,32,384135,6376
8/25/2021,New Hampshire,33,105883,1408
8/25/2021,New Jersey,34,1079900,26796
8/25/2021,New Mexico,35,227636,4490
8/25/2021,New York,36,2246408,53691
8/25/2021,North Carolina,37,1173815,14224
8/25/2021,North Dakota,38,115700,1587
8/25/2021,Northern Mariana Islands,69,230,2
8/25/2021,Ohio,39,1192478,20729
8/25/2021,Oklahoma,40,534922,7812
8/25/2021,Oregon,41,263164,3103
8/25/2021,Pennsylvania,42,1281199,28131
8/25/2021,Puerto Rico,72,199514,2778
8/25/2021,Rhode Island,44,160948,2760
8/25/2021,South Carolina,45,702894,10357
8/25/2021,South Dakota,46,129866,2059
8/25/2021,Tennessee,47,985990,13132
8/25/2021,Texas,48,3511447,55967
8/25/2021,Utah,49,457176,2605
8/25/2021,Vermont,50,27355,271
8/25/2021,Virgin Islands,78,5684,51
8/25/2021,Virginia,51,747641,11715
8/25/2021,Washington,53,544623,6506
8/25/2021,West Virginia,54,181906,3036
8/25/2021,Wisconsin,55,722604,8416
8/25/2021,Wyoming,56,72528,835
8/26/2021,Alabama,1,676795,12103
8/26/2021,Alaska,2,85521,421
8/26/2021,Arizona,4,998164,18661
8/26/2021,Arkansas,5,443564,6806
8/26/2021,California,6,4381691,65483
8/26/2021,Colorado,8,611360,7265
8/26/2021,Connecticut,9,369920,8355
8/26/2021,Delaware,10,118016,1872
8/26/2021,District of Columbia,11,54366,1158
8/26/2021,Florida,12,3151909,43632
8/26/2021,Georgia,13,1328713,21767
8/26/2021,Guam,66,10836,146
8/26/2021,Hawaii,15,56492,570
8/26/2021,Idaho,16,217128,2320
8/26/2021,Illinois,17,1507620,26401
8/26/2021,Indiana,18,842230,14352
8/26/2021,Iowa,19,400082,6268
8/26/2021,Kansas,20,363685,5562
8/26/2021,Kentucky,21,559591,7721
8/26/2021,Louisiana,22,676368,12298
8/26/2021,Maine,23,74699,926
8/26/2021,Maryland,24,491396,9963
8/26/2021,Massachusetts,25,752139,18212
8/26/2021,Michigan,26,1048667,21436
8/26/2021,Minnesota,27,642381,7886
8/26/2021,Mississippi,28,423599,8214
8/26/2021,Missouri,29,764431,11081
8/26/2021,Montana,30,125024,1781
8/26/2021,Nebraska,31,240804,2581
8/26/2021,Nevada,32,385272,6398
8/26/2021,New Hampshire,33,106205,1410
8/26/2021,New Jersey,34,1081954,26807
8/26/2021,New Mexico,35,228558,4499
8/26/2021,New York,36,2251779,53722
8/26/2021,North Carolina,37,1183072,14288
8/26/2021,North Dakota,38,116054,1588
8/26/2021,Northern Mariana Islands,69,232,2
8/26/2021,Ohio,39,1197873,20729
8/26/2021,Oklahoma,40,539074,7812
8/26/2021,Oregon,41,265210,3112
8/26/2021,Pennsylvania,42,1284532,28158
8/26/2021,Puerto Rico,72,200687,2786
8/26/2021,Rhode Island,44,161303,2762
8/26/2021,South Carolina,45,707435,10413
8/26/2021,South Dakota,46,130337,2060
8/26/2021,Tennessee,47,995914,13201
8/26/2021,Texas,48,3527090,56228
8/26/2021,Utah,49,458667,2615
8/26/2021,Vermont,50,27504,273
8/26/2021,Virgin Islands,78,5684,51
8/26/2021,Virginia,51,751133,11730
8/26/2021,Washington,53,548608,6537
8/26/2021,West Virginia,54,183354,3049
8/26/2021,Wisconsin,55,724931,8429
8/26/2021,Wyoming,56,72995,835
8/27/2021,Alabama,1,681828,12153
8/27/2021,Alaska,2,86055,421
8/27/2021,Arizona,4,1001871,18724
8/27/2021,Arkansas,5,446430,6836
8/27/2021,California,6,4396238,65605
8/27/2021,Colorado,8,612786,7280
8/27/2021,Connecticut,9,370708,8358
8/27/2021,Delaware,10,118544,1875
8/27/2021,District of Columbia,11,54556,1159
8/27/2021,Florida,12,3179714,43979
8/27/2021,Georgia,13,1339537,21826
8/27/2021,Guam,66,11015,146
8/27/2021,Hawaii,15,57509,579
8/27/2021,Idaho,16,217961,2328
8/27/2021,Illinois,17,1512387,26420
8/27/2021,Indiana,18,847057,14373
8/27/2021,Iowa,19,400082,6268
8/27/2021,Kansas,20,366848,5575
8/27/2021,Kentucky,21,564438,7739
8/27/2021,Louisiana,22,679796,12359
8/27/2021,Maine,23,74966,928
8/27/2021,Maryland,24,492770,9971
8/27/2021,Massachusetts,25,753795,18219
8/27/2021,Michigan,26,1053009,21509
8/27/2021,Minnesota,27,644283,7892
8/27/2021,Mississippi,28,427640,8279
8/27/2021,Missouri,29,767331,11110
8/27/2021,Montana,30,125730,1783
8/27/2021,Nebraska,31,241671,2584
8/27/2021,Nevada,32,386559,6433
8/27/2021,New Hampshire,33,106525,1415
8/27/2021,New Jersey,34,1084546,26826
8/27/2021,New Mexico,35,229509,4507
8/27/2021,New York,36,2258143,53745
8/27/2021,North Carolina,37,1191456,14334
8/27/2021,North Dakota,38,116337,1592
8/27/2021,Northern Mariana Islands,69,234,2
8/27/2021,Ohio,39,1202728,20799
8/27/2021,Oklahoma,40,542412,7812
8/27/2021,Oregon,41,268401,3130
8/27/2021,Pennsylvania,42,1288041,28180
8/27/2021,Puerto Rico,72,201679,2804
8/27/2021,Rhode Island,44,161701,2764
8/27/2021,South Carolina,45,714265,10452
8/27/2021,South Dakota,46,130776,2062
8/27/2021,Tennessee,47,1003567,13241
8/27/2021,Texas,48,3548371,56519
8/27/2021,Utah,49,459953,2623
8/27/2021,Vermont,50,27648,275
8/27/2021,Virgin Islands,78,5760,53
8/27/2021,Virginia,51,754652,11769
8/27/2021,Washington,53,553077,6567
8/27/2021,West Virginia,54,184682,3054
8/27/2021,Wisconsin,55,727515,8438
8/27/2021,Wyoming,56,73467,835
8/28/2021,Alabama,1,688018,12219
8/28/2021,Alaska,2,86055,421
8/28/2021,Arizona,4,1005764,18779
8/28/2021,Arkansas,5,448596,6854
8/28/2021,California,6,4410353,65676
8/28/2021,Colorado,8,613903,7288
8/28/2021,Connecticut,9,370708,8358
8/28/2021,Delaware,10,118926,1877
8/28/2021,District of Columbia,11,54556,1159
8/28/2021,Florida,12,3200682,43979
8/28/2021,Georgia,13,1339537,21826
8/28/2021,Guam,66,11015,146
8/28/2021,Hawaii,15,58436,584
8/28/2021,Idaho,16,217961,2328
8/28/2021,Illinois,17,1512387,26420
8/28/2021,Indiana,18,847057,14373
8/28/2021,Iowa,19,402725,6268
8/28/2021,Kansas,20,366848,5575
8/28/2021,Kentucky,21,564815,7743
8/28/2021,Louisiana,22,679796,12359
8/28/2021,Maine,23,75381,930
8/28/2021,Maryland,24,494138,9983
8/28/2021,Massachusetts,25,753795,18219
8/28/2021,Michigan,26,1053009,21509
8/28/2021,Minnesota,27,644283,7892
8/28/2021,Mississippi,28,427640,8279
8/28/2021,Missouri,29,769507,11123
8/28/2021,Montana,30,125730,1783
8/28/2021,Nebraska,31,241671,2584
8/28/2021,Nevada,32,386559,6433
8/28/2021,New Hampshire,33,106525,1415
8/28/2021,New Jersey,34,1086480,26844
8/28/2021,New Mexico,35,229509,4507
8/28/2021,New York,36,2263726,53769
8/28/2021,North Carolina,37,1191456,14334
8/28/2021,North Dakota,38,116698,1592
8/28/2021,Northern Mariana Islands,69,234,2
8/28/2021,Ohio,39,1207932,20799
8/28/2021,Oklahoma,40,542412,7812
8/28/2021,Oregon,41,268401,3130
8/28/2021,Pennsylvania,42,1291831,28208
8/28/2021,Puerto Rico,72,202503,2823
8/28/2021,Rhode Island,44,161701,2764
8/28/2021,South Carolina,45,714265,10452
8/28/2021,South Dakota,46,130776,2062
8/28/2021,Tennessee,47,1003638,13241
8/28/2021,Texas,48,3558939,56741
8/28/2021,Utah,49,459953,2623
8/28/2021,Vermont,50,27835,275
8/28/2021,Virgin Islands,78,5760,53
8/28/2021,Virginia,51,754652,11769
8/28/2021,Washington,53,553077,6567
8/28/2021,West Virginia,54,184682,3054
8/28/2021,Wisconsin,55,727515,8438
8/28/2021,Wyoming,56,73467,835
8/29/2021,Alabama,1,691451,12222
8/29/2021,Alaska,2,86055,421
8/29/2021,Arizona,4,1007854,18787
8/29/2021,Arkansas,5,449383,6879
8/29/2021,California,6,4422246,65746
8/29/2021,Colorado,8,613903,7288
8/29/2021,Connecticut,9,370708,8358
8/29/2021,Delaware,10,119226,1877
8/29/2021,District of Columbia,11,54556,1159
8/29/2021,Florida,12,3200682,43979
8/29/2021,Georgia,13,1339537,21826
8/29/2021,Guam,66,11015,146
8/29/2021,Hawaii,15,60094,586
8/29/2021,Idaho,16,217961,2328
8/29/2021,Illinois,17,1512387,26420
8/29/2021,Indiana,18,847057,14373
8/29/2021,Iowa,19,402725,6268
8/29/2021,Kansas,20,366926,5575
8/29/2021,Kentucky,21,565401,7743
8/29/2021,Louisiana,22,679796,12359
8/29/2021,Maine,23,75381,930
8/29/2021,Maryland,24,495205,9995
8/29/2021,Massachusetts,25,753795,18219
8/29/2021,Michigan,26,1053073,21509
8/29/2021,Minnesota,27,644283,7892
8/29/2021,Mississippi,28,427640,8279
8/29/2021,Missouri,29,770568,11128
8/29/2021,Montana,30,125730,1783
8/29/2021,Nebraska,31,241671,2584
8/29/2021,Nevada,32,386559,6433
8/29/2021,New Hampshire,33,106525,1415
8/29/2021,New Jersey,34,1088330,26849
8/29/2021,New Mexico,35,229509,4507
8/29/2021,New York,36,2266362,53792
8/29/2021,North Carolina,37,1191456,14334
8/29/2021,North Dakota,38,116870,1592
8/29/2021,Northern Mariana Islands,69,234,2
8/29/2021,Ohio,39,1211895,20799
8/29/2021,Oklahoma,40,542412,7812
8/29/2021,Oregon,41,268401,3130
8/29/2021,Pennsylvania,42,1294730,28213
8/29/2021,Puerto Rico,72,203195,2826
8/29/2021,Rhode Island,44,161701,2764
8/29/2021,South Carolina,45,714265,10452
8/29/2021,South Dakota,46,130776,2062
8/29/2021,Tennessee,47,1003724,13241
8/29/2021,Texas,48,3562808,56850
8/29/2021,Utah,49,459953,2623
8/29/2021,Vermont,50,27972,275
8/29/2021,Virgin Islands,78,5760,53
8/29/2021,Virginia,51,754652,11769
8/29/2021,Washington,53,553077,6567
8/29/2021,West Virginia,54,187519,3064
8/29/2021,Wisconsin,55,727515,8438
8/29/2021,Wyoming,56,73467,835
8/30/2021,Alabama,1,694523,12222
8/30/2021,Alaska,2,87203,421
8/30/2021,Arizona,4,1011101,18787
8/30/2021,Arkansas,5,450265,6912
8/30/2021,California,6,4437703,65793
8/30/2021,Colorado,8,616979,7307
8/30/2021,Connecticut,9,372069,8358
8/30/2021,Delaware,10,119620,1877
8/30/2021,District of Columbia,11,55253,1159
8/30/2021,Florida,12,3231846,44553
8/30/2021,Georgia,13,1361867,21911
8/30/2021,Guam,66,11322,146
8/30/2021,Hawaii,15,60808,586
8/30/2021,Idaho,16,220248,2333
8/30/2021,Illinois,17,1522546,26472
8/30/2021,Indiana,18,858395,14419
8/30/2021,Iowa,19,402725,6268
8/30/2021,Kansas,20,370060,5583
8/30/2021,Kentucky,21,575024,7796
8/30/2021,Louisiana,22,679796,12359
8/30/2021,Maine,23,75381,930
8/30/2021,Maryland,24,496147,10004
8/30/2021,Massachusetts,25,758094,18229
8/30/2021,Michigan,26,1058585,21534
8/30/2021,Minnesota,27,646187,7898
8/30/2021,Mississippi,28,435611,8361
8/30/2021,Missouri,29,773082,11138
8/30/2021,Montana,30,126452,1787
8/30/2021,Nebraska,31,243118,2587
8/30/2021,Nevada,32,389358,6479
8/30/2021,New Hampshire,33,107474,1416
8/30/2021,New Jersey,34,1089838,26864
8/30/2021,New Mexico,35,231785,4514
8/30/2021,New York,36,2272334,53823
8/30/2021,North Carolina,37,1209923,14428
8/30/2021,North Dakota,38,117009,1592
8/30/2021,Northern Mariana Islands,69,241,2
8/30/2021,Ohio,39,1214986,20799
8/30/2021,Oklahoma,40,550239,7812
8/30/2021,Oregon,41,273896,3170
8/30/2021,Pennsylvania,42,1297119,28214
8/30/2021,Puerto Rico,72,203832,2832
8/30/2021,Rhode Island,44,162325,2769
8/30/2021,South Carolina,45,730685,10562
8/30/2021,South Dakota,46,131239,2067
8/30/2021,Tennessee,47,1023395,13322
8/30/2021,Texas,48,3582287,56975
8/30/2021,Utah,49,463284,2628
8/30/2021,Vermont,50,28044,275
8/30/2021,Virgin Islands,78,5760,53
8/30/2021,Virginia,51,762948,11810
8/30/2021,Washington,53,561423,6591
8/30/2021,West Virginia,54,188660,3074
8/30/2021,Wisconsin,55,731529,8445
8/30/2021,Wyoming,56,74756,835
8/31/2021,Alabama,1,699729,12283
8/31/2021,Alaska,2,87842,427
8/31/2021,Arizona,4,1011923,18786
8/31/2021,Arkansas,5,452891,6934
8/31/2021,California,6,4449186,65863
8/31/2021,Colorado,8,619083,7319
8/31/2021,Connecticut,9,373072,8358
8/31/2021,Delaware,10,119852,1880
8/31/2021,District of Columbia,11,55431,1160
8/31/2021,Florida,12,3250454,44561
8/31/2021,Georgia,13,1372605,22007
8/31/2021,Guam,66,11528,150
8/31/2021,Hawaii,15,61353,586
8/31/2021,Idaho,16,221463,2364
8/31/2021,Illinois,17,1527348,26500
8/31/2021,Indiana,18,861937,14491
8/31/2021,Iowa,19,404747,6268
8/31/2021,Kansas,20,370128,5589
